naam_nl;naam_lat;x;y
Gentiaanblauwtje;Phengaris alcon;165476.43823959507;228313.15227140766
Gentiaanblauwtje;Phengaris alcon;224494.78351470796;218948.90119529702
Gentiaanblauwtje;Phengaris alcon;189045.16503546038;229197.73766702972
Gentiaanblauwtje;Phengaris alcon;219432.84977385978;198410.36143168248
Gentiaanblauwtje;Phengaris alcon;189135.79203092726;229083.84302181005
Gentiaanblauwtje;Phengaris alcon;189124.42436736485;229246.11683064047
Gentiaanblauwtje;Phengaris alcon;189193.64068408916;228996.4223673474
Gentiaanblauwtje;Phengaris alcon;223411.72902267275;217688.34619593434
Gentiaanblauwtje;Phengaris alcon;220055.38030794216;197240.3825791767
Gentiaanblauwtje;Phengaris alcon;164462.12232052442;227611.05844270624
Gentiaanblauwtje;Phengaris alcon;189086.09486796008;229158.00419478957
Gentiaanblauwtje;Phengaris alcon;189105.53316299053;229161.817518265
Gentiaanblauwtje;Phengaris alcon;220212.08878908883;197439.7149784332
Gentiaanblauwtje;Phengaris alcon;189014.22980902562;229209.40679997765
Gentiaanblauwtje;Phengaris alcon;164047.56955833922;226703.11583325267
Gentiaanblauwtje;Phengaris alcon;189133.34571120143;229110.33013132308
Gentiaanblauwtje;Phengaris alcon;223759.9822047386;217933.33923004195
Gentiaanblauwtje;Phengaris alcon;223597.73467148276;217987.03493582737
Gentiaanblauwtje;Phengaris alcon;189102.25863806432;229157.44181499537
Gentiaanblauwtje;Phengaris alcon;189045.33858399175;229227.89288360346
Gentiaanblauwtje;Phengaris alcon;189057.919029795;229197.85266922973
Gentiaanblauwtje;Phengaris alcon;164074.74344194564;226602.16277312115
Gentiaanblauwtje;Phengaris alcon;220226.2843556697;197807.24035917595
Gentiaanblauwtje;Phengaris alcon;223730.2546599753;217918.0059991572
Gentiaanblauwtje;Phengaris alcon;223578.2053897009;217640.7537380373
Gentiaanblauwtje;Phengaris alcon;165413.81439488498;228660.55008235108
Gentiaanblauwtje;Phengaris alcon;164192.72653262463;227735.53742248006
Gentiaanblauwtje;Phengaris alcon;189141.00333414171;229160.71015183255
Gentiaanblauwtje;Phengaris alcon;223765.11329733717;217930.85315158684
Gentiaanblauwtje;Phengaris alcon;189139.86966068053;229137.35353025515
Gentiaanblauwtje;Phengaris alcon;189094.54728743256;229153.98790454306
Gentiaanblauwtje;Phengaris alcon;165479.9910366055;228298.33063273318
Gentiaanblauwtje;Phengaris alcon;223739.2639202809;217886.33049330767
Gentiaanblauwtje;Phengaris alcon;189062.64206242823;229178.53646244574
Gentiaanblauwtje;Phengaris alcon;189106.84163705865;229137.18339441158
Gentiaanblauwtje;Phengaris alcon;223922.48628064443;217986.93636849523
Gentiaanblauwtje;Phengaris alcon;217874.40946938048;198065.51933418028
Gentiaanblauwtje;Phengaris alcon;223793.3543144426;217928.0287225321
Gentiaanblauwtje;Phengaris alcon;189064.26640505117;229175.92067497224
Gentiaanblauwtje;Phengaris alcon;189116.05428459417;229153.97069266625
Gentiaanblauwtje;Phengaris alcon;222906.93614876046;217262.89198612422
Gentiaanblauwtje;Phengaris alcon;223743.3663032736;217912.33782011457
Gentiaanblauwtje;Phengaris alcon;219367.166709142;198290.49924876075
Gentiaanblauwtje;Phengaris alcon;165457.75350974998;228736.48982992396
Gentiaanblauwtje;Phengaris alcon;189014.43660051454;229212.8038935503
Gentiaanblauwtje;Phengaris alcon;189049.17761837898;229229.6196756512
Gentiaanblauwtje;Phengaris alcon;165493.10171924127;228238.67048881855
Gentiaanblauwtje;Phengaris alcon;223802.22085192223;217985.96992095
Gentiaanblauwtje;Phengaris alcon;189101.87146514258;229250.84167614207
Gentiaanblauwtje;Phengaris alcon;223737.5516502285;217889.7017408684
Gentiaanblauwtje;Phengaris alcon;189041.3184415061;229219.3736619763
Gentiaanblauwtje;Phengaris alcon;189131.47804573682;229295.57185128238
Gentiaanblauwtje;Phengaris alcon;217358.06917839742;197125.36588827055
Gentiaanblauwtje;Phengaris alcon;189069.99721743993;229163.98871583492
Gentiaanblauwtje;Phengaris alcon;223369.70569443313;217599.62424347084
Gentiaanblauwtje;Phengaris alcon;189056.42332176914;229217.37996942643
Gentiaanblauwtje;Phengaris alcon;189133.34594333172;229110.3301330814
Gentiaanblauwtje;Phengaris alcon;189101.87123301846;229250.84167438466
Gentiaanblauwtje;Phengaris alcon;219425.31713067403;198270.81030575186
Gentiaanblauwtje;Phengaris alcon;189042.6508205643;229228.89282481
Gentiaanblauwtje;Phengaris alcon;189098.58244237688;229221.92908132635
Gentiaanblauwtje;Phengaris alcon;220261.3956197746;197537.85107536335
Gentiaanblauwtje;Phengaris alcon;165151.93761492762;228026.4873292111
Gentiaanblauwtje;Phengaris alcon;189056.82835102183;229205.88365389034
Gentiaanblauwtje;Phengaris alcon;189098.65789114794;229126.42332623992
Gentiaanblauwtje;Phengaris alcon;155112.73761166795;230710.72262040712
Gentiaanblauwtje;Phengaris alcon;189044.3224442859;229229.59975465667
Gentiaanblauwtje;Phengaris alcon;189070.18953115924;229251.5832524877
Gentiaanblauwtje;Phengaris alcon;165143.69699427244;228046.44832282793
Gentiaanblauwtje;Phengaris alcon;189129.27088036598;229139.56188687496
Gentiaanblauwtje;Phengaris alcon;189099.07200290085;229266.92383660655
Gentiaanblauwtje;Phengaris alcon;189034.6049494887;229231.12851020414
Gentiaanblauwtje;Phengaris alcon;189063.71298078288;229247.09133275505
Gentiaanblauwtje;Phengaris alcon;163937.59280284127;226583.293073114
Gentiaanblauwtje;Phengaris alcon;165153.3850051732;228027.37746557035
Gentiaanblauwtje;Phengaris alcon;189039.9334419835;229235.07535874564
Gentiaanblauwtje;Phengaris alcon;189097.01205294524;229157.40209404472
Gentiaanblauwtje;Phengaris alcon;189088.39204971128;229199.45324328355
Gentiaanblauwtje;Phengaris alcon;165155.91422099798;228025.68718231004
Gentiaanblauwtje;Phengaris alcon;163951.35138689217;226588.11518163327
Gentiaanblauwtje;Phengaris alcon;164071.5679642419;226619.5490067359
Gentiaanblauwtje;Phengaris alcon;164048.63104595942;226684.18036983255
Gentiaanblauwtje;Phengaris alcon;165476.08685079802;228220.72927276045
Gentiaanblauwtje;Phengaris alcon;165244.2474174732;227915.90071729105
Gentiaanblauwtje;Phengaris alcon;164057.75669337928;226644.71490613185
Gentiaanblauwtje;Phengaris alcon;189043.54756110525;229166.28424149659
Gentiaanblauwtje;Phengaris alcon;163980.1903207392;226570.549976727
Gentiaanblauwtje;Phengaris alcon;165481.57084008126;228295.2734528156
Gentiaanblauwtje;Phengaris alcon;163945.67304617554;226590.17972085252
Gentiaanblauwtje;Phengaris alcon;164300.84981536173;227229.62762331683
Gentiaanblauwtje;Phengaris alcon;189083.37506444467;229173.42764854245
Gentiaanblauwtje;Phengaris alcon;189057.20153915038;229230.94856180996
Gentiaanblauwtje;Phengaris alcon;189105.56590852546;229115.46041858755
Gentiaanblauwtje;Phengaris alcon;189092.50234339148;229117.04602810927
Gentiaanblauwtje;Phengaris alcon;189077.62942783663;229173.513105792
Gentiaanblauwtje;Phengaris alcon;189045.92074323818;229230.05689755082
Gentiaanblauwtje;Phengaris alcon;164478.20310701386;227568.7129916018
Gentiaanblauwtje;Phengaris alcon;164347.83688492968;227421.0874802731
Gentiaanblauwtje;Phengaris alcon;189067.69042092277;229160.12472621258
Gentiaanblauwtje;Phengaris alcon;165175.74371405406;228002.82632574532
Gentiaanblauwtje;Phengaris alcon;189133.94036042658;229180.29873165116
Gentiaanblauwtje;Phengaris alcon;189114.6383703414;229112.97003321163
Gentiaanblauwtje;Phengaris alcon;189107.23698535393;229177.58773644175
Gentiaanblauwtje;Phengaris alcon;158316.44938953678;228330.5701037543
Gentiaanblauwtje;Phengaris alcon;158311.81267323066;228326.48302196804
Gentiaanblauwtje;Phengaris alcon;158329.06426595495;228354.1408544043
Gentiaanblauwtje;Phengaris alcon;189161.9510825269;229192.32656693552
Gentiaanblauwtje;Phengaris alcon;189139.64021463483;229154.32740968838
Gentiaanblauwtje;Phengaris alcon;165142.80397301077;228045.1724117156
Gentiaanblauwtje;Phengaris alcon;189117.94443086052;229154.60809163935
Gentiaanblauwtje;Phengaris alcon;189103.93974158994;229168.99204446003
Gentiaanblauwtje;Phengaris alcon;165154.9854905075;228025.26002296433
Gentiaanblauwtje;Phengaris alcon;189093.9412752071;229265.57985885814
Gentiaanblauwtje;Phengaris alcon;189094.02408542586;229122.16018730588
Gentiaanblauwtje;Phengaris alcon;165155.1515580294;228025.26051110495
Gentiaanblauwtje;Phengaris alcon;189119.66502812228;229111.3391346438
Gentiaanblauwtje;Phengaris alcon;189095.8327312737;229181.58632633276
Gentiaanblauwtje;Phengaris alcon;158325.11436773915;228346.21788863651
Gentiaanblauwtje;Phengaris alcon;189090.00219612164;229138.26313305553
Gentiaanblauwtje;Phengaris alcon;164491.29066051485;227869.15564290434
Gentiaanblauwtje;Phengaris alcon;165142.0602329216;228045.5953086773
Gentiaanblauwtje;Phengaris alcon;164644.91282491587;227736.07597427163
Gentiaanblauwtje;Phengaris alcon;189064.46978956403;229217.62425075844
Gentiaanblauwtje;Phengaris alcon;189141.94369074804;229104.68726489227
Gentiaanblauwtje;Phengaris alcon;165155.08388345735;228025.68474153802
Gentiaanblauwtje;Phengaris alcon;158329.27591295124;228342.5230011018
Gentiaanblauwtje;Phengaris alcon;189046.48325188557;229210.9236079855
Gentiaanblauwtje;Phengaris alcon;158324.25234662034;228321.26677150652
Gentiaanblauwtje;Phengaris alcon;223367.88318989557;217603.84885141999
Gentiaanblauwtje;Phengaris alcon;165142.86541349874;228046.87030974124
Gentiaanblauwtje;Phengaris alcon;164055.645912173;226684.72749185842
Gentiaanblauwtje;Phengaris alcon;189048.57993107254;229233.98602260742
Gentiaanblauwtje;Phengaris alcon;189066.71105885605;229169.90861671325
Gentiaanblauwtje;Phengaris alcon;189072.23394344343;229246.278036749
Gentiaanblauwtje;Phengaris alcon;189050.95393290304;229230.61418929696
Gentiaanblauwtje;Phengaris alcon;164074.48832501427;226661.9292296432
Gentiaanblauwtje;Phengaris alcon;158308.81230139948;228319.85590150114
Gentiaanblauwtje;Phengaris alcon;189094.7477396504;229136.9638768779
Gentiaanblauwtje;Phengaris alcon;189097.27508724562;229144.5979689462
Gentiaanblauwtje;Phengaris alcon;189185.34618533612;229149.9184818091
Gentiaanblauwtje;Phengaris alcon;189046.33991462342;229209.6494715847
Gentiaanblauwtje;Phengaris alcon;189210.21875327494;229080.51309556048
Gentiaanblauwtje;Phengaris alcon;189076.92450176092;229265.11727755982
Gentiaanblauwtje;Phengaris alcon;189108.47673926022;229191.44421156216
Gentiaanblauwtje;Phengaris alcon;189163.35534322046;229118.85615100525
Gentiaanblauwtje;Phengaris alcon;223238.18110575146;217461.79125206918
Gentiaanblauwtje;Phengaris alcon;189007.62356581393;229220.0874564778
Gentiaanblauwtje;Phengaris alcon;189090.85191593663;229265.2226792872
Gentiaanblauwtje;Phengaris alcon;189134.48259501933;229160.23254198022
Gentiaanblauwtje;Phengaris alcon;189139.83844537404;229158.99980480876
Gentiaanblauwtje;Phengaris alcon;189131.31015811733;229173.73562147003
Gentiaanblauwtje;Phengaris alcon;189093.1217430789;229135.143744112
Gentiaanblauwtje;Phengaris alcon;189063.16539664488;229242.7602266008
Gentiaanblauwtje;Phengaris alcon;189067.4984934568;229208.96060329303
Gentiaanblauwtje;Phengaris alcon;189058.8917445304;229209.74438604806
Gentiaanblauwtje;Phengaris alcon;189056.33168064454;229210.1494663246
Gentiaanblauwtje;Phengaris alcon;189267.24852963726;229195.19561061077
Gentiaanblauwtje;Phengaris alcon;223010.4046036835;217024.40440206788
Gentiaanblauwtje;Phengaris alcon;189099.12039222577;229148.12345461827
Gentiaanblauwtje;Phengaris alcon;189097.81562291802;229265.27539421618
Gentiaanblauwtje;Phengaris alcon;223776.34169044188;217946.25681359228
Gentiaanblauwtje;Phengaris alcon;189114.3150558715;229237.76319878455
Gentiaanblauwtje;Phengaris alcon;189137.70238945415;229157.31687287614
Gentiaanblauwtje;Phengaris alcon;189192.86042358147;229102.10278199613
Gentiaanblauwtje;Phengaris alcon;189084.47760618082;229187.28908102773
Gentiaanblauwtje;Phengaris alcon;189117.35622346704;229223.98832189944
Gentiaanblauwtje;Phengaris alcon;164585.99046977996;227698.601860011
Gentiaanblauwtje;Phengaris alcon;189064.75319251313;229152.53650451358
Gentiaanblauwtje;Phengaris alcon;189042.2605758793;229178.20996653195
Gentiaanblauwtje;Phengaris alcon;164161.56804559488;226595.9330447074
Gentiaanblauwtje;Phengaris alcon;189147.6951374715;229224.11049813405
