Soort,Type,Code,Match,MinOpp (ha),AfstandBiotopen (m),Dispersiecap (m)
kleinezilverreiger,moerassen,mr,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,1130,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,1330,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,2190,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,6430_mr,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,7140_mrd,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,rbbmr,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,mrb,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,mru,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,mz,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,1330_da,bevat,200.0,50.0,nan
kleinezilverreiger,moerassen,1330_hpr,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,ae,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,2190,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,3140,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,3150,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,ah,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,rbbah,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,apo,bevat,200.0,50.0,nan
kleinezilverreiger,openwater0,app,exact,200.0,50.0,nan
kleinezilverreiger,openwater0,app+,exact,200.0,50.0,nan
kleinezwaan,foerageer_bwk,ae,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,3140,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,3150,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,aer,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,aev,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,ah,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,rbbah,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,ap,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,bl,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,bs,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,bu,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,da,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,1310,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,1330,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,hp,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,hp+,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,rbbkam,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,rbbzil,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,hpr,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,hpr+,bevat,30.0,50.0,nan
kleinezwaan,foerageer_bwk,hx,bevat,30.0,50.0,nan
kluut,voortplanting1,da,bevat,5.0,10.0,nan
kluut,voortplanting1,1310,bevat,5.0,10.0,nan
kluut,voortplanting1,1320,bevat,5.0,10.0,nan
kluut,voortplanting1,1330,bevat,5.0,10.0,nan
kluut,voortplanting1,ds,bevat,5.0,10.0,nan
kluut,voortplanting1,1130,bevat,5.0,10.0,nan
kluut,voortplanting1,1140,bevat,5.0,10.0,nan
kluut,voortplanting1,3270,bevat,5.0,10.0,nan
kluut,voortplanting1,hpr,bevat,5.0,10.0,nan
kluut,voortplanting1,2190,bevat,5.0,10.0,nan
kluut,voortplanting1,rbbkam,bevat,5.0,10.0,nan
kluut,voortplanting1,rbbzil,bevat,5.0,10.0,nan
kluut,voortplanting1,ku,bevat,5.0,10.0,nan
kluut,voortplanting1,6430,bevat,5.0,10.0,nan
kluut,voortplanting1,kz,bevat,5.0,10.0,nan
kluut,not_openwater,ad,bevat,5.0,10.0,nan
kluut,not_openwater,ae,bevat,5.0,10.0,nan
kluut,not_openwater,2190,bevat,5.0,10.0,nan
kluut,not_openwater,3140,bevat,5.0,10.0,nan
kluut,not_openwater,3150,bevat,5.0,10.0,nan
kluut,not_openwater,aer,bevat,5.0,10.0,nan
kluut,not_openwater,aes,bevat,5.0,10.0,nan
kluut,not_openwater,aev,bevat,5.0,10.0,nan
kluut,not_openwater,ah,bevat,5.0,10.0,nan
kluut,not_openwater,rbbah,bevat,5.0,10.0,nan
kluut,not_openwater,am,bevat,5.0,10.0,nan
kluut,not_openwater,ao,bevat,5.0,10.0,nan
kluut,not_openwater,3160,bevat,5.0,10.0,nan
kluut,not_openwater,7140,bevat,5.0,10.0,nan
kluut,not_openwater,7150,bevat,5.0,10.0,nan
kluut,not_openwater,aom,bevat,5.0,10.0,nan
kluut,not_openwater,3110,bevat,5.0,10.0,nan
kluut,not_openwater,3130,bevat,5.0,10.0,nan
kluut,not_openwater,aoo,bevat,5.0,10.0,nan
kluut,not_openwater,ap,bevat,5.0,10.0,nan
kluut,not_openwater,apo,bevat,5.0,10.0,nan
kluut,not_openwater,app,bevat,5.0,10.0,nan
kluut,not_openwater,mz,bevat,5.0,10.0,nan
kluut,not_openwater,1330_da,bevat,5.0,10.0,nan
kluut,not_openwater,1330_hpr,bevat,5.0,10.0,nan
kluut,foerageer1,aer,bevat,5.0,10.0,nan
kluut,foerageer1,ah,bevat,5.0,10.0,nan
kluut,foerageer1,da,bevat,5.0,10.0,nan
kluut,foerageer1,1310,bevat,5.0,10.0,nan
kluut,foerageer1,1320,bevat,5.0,10.0,nan
kluut,foerageer1,1330,bevat,5.0,10.0,nan
kluut,foerageer1,ds,bevat,5.0,10.0,nan
kluut,foerageer1,1130,bevat,5.0,10.0,nan
kluut,foerageer1,1140,bevat,5.0,10.0,nan
kluut,foerageer1,3270,bevat,5.0,10.0,nan
kluut,foerageer1,hpr,bevat,5.0,10.0,nan
kluut,foerageer1,2190,bevat,5.0,10.0,nan
kluut,foerageer1,rbbkam,bevat,5.0,10.0,nan
kluut,foerageer1,rbbzil,bevat,5.0,10.0,nan
kluut,foerageer1,hpr+,bevat,5.0,10.0,nan
kluut,foerageer1,kn,bevat,5.0,10.0,nan
kluut,foerageer1,3140,bevat,5.0,10.0,nan
kluut,foerageer1,3150,bevat,5.0,10.0,nan
kluut,foerageer1,ku,bevat,5.0,10.0,nan
kluut,foerageer1,3270,bevat,5.0,10.0,nan
kluut,foerageer1,6430,bevat,5.0,10.0,nan
kluut,foerageer1,kz,bevat,5.0,10.0,nan
kolgans,foerageer_bwk,ae,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,2190,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,3140,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,3150,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,aer,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,aev,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,ah,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,rbbah,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,ap,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,bl,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,bs,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,bu,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,da,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,1310,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,1330,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,hp,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,hp+,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,rbbkam,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,rbbzil,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,hpr,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,hpr+,bevat,80.0,50.0,nan
kolgans,foerageer_bwk,hx,bevat,80.0,50.0,nan
korhoen,voortplanting,cd,bevat,300.0,50.0,nan
korhoen,voortplanting,2310,bevat,300.0,50.0,nan
korhoen,voortplanting,4030,bevat,300.0,50.0,nan
korhoen,voortplanting,ce,bevat,300.0,50.0,nan
korhoen,voortplanting,4010,bevat,300.0,50.0,nan
korhoen,voortplanting,7150,bevat,300.0,50.0,nan
korhoen,voortplanting,7140_oli,bevat,300.0,50.0,nan
korhoen,voortplanting,cg,bevat,300.0,50.0,nan
korhoen,voortplanting,5130,bevat,300.0,50.0,nan
korhoen,voortplanting,cm,bevat,300.0,50.0,nan
korhoen,voortplanting,cp,bevat,300.0,50.0,nan
korhoen,voortplanting,cv,bevat,300.0,50.0,nan
korhoen,voortplanting,sg,bevat,300.0,50.0,nan
korhoen,voortplanting,6230,bevat,300.0,50.0,nan
korhoen,voortplanting,rbbsg,bevat,300.0,50.0,nan
korhoen,voortplanting,sm,bevat,300.0,50.0,nan
korhoen,voortplanting,7140,bevat,300.0,50.0,nan
korhoen,voortplanting,7230,bevat,300.0,50.0,nan
korhoen,voortplanting,rbbsm,bevat,300.0,50.0,nan
korhoen,voortplanting,t,bevat,300.0,50.0,nan
korhoen,voortplanting,7110,bevat,300.0,50.0,nan
korhoen,voortplanting,7120,bevat,300.0,50.0,nan
kraanvogel,voortplanting_bwk,4010,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,7,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,md,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,mm,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,mr,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,ms,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,mz,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,c,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,so,bevat,750.0,50.0,nan
kraanvogel,voortplanting_bwk,sm,bevat,750.0,50.0,nan
krakeend,foerageer_bwk,ad,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,ae,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,2190,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,3140,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,3150,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,aer,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,aev,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,ah,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,rbbah,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,aom,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,3110,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,3130,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,ap,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,ds,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,1130,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,1140,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,1310,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,3270,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,hp+,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,rbbkam,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,rbbzil,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,hpr,bevat,5.0,50.0,nan
krakeend,foerageer_bwk,hpr+,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,ae,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,2190,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,3140,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,3150,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,aer,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,aev,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,ah,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,rbbah,bevat,5.0,50.0,nan
kuifeend,foerageer_bwk,ap,bevat,5.0,50.0,nan
kuifleeuwerik,voortplanting,2120,bevat,5.0,50.0,10000.0
kuifleeuwerik,voortplanting,dd,bevat,5.0,50.0,10000.0
kuifleeuwerik,voortplanting,dm,bevat,5.0,50.0,10000.0
kuifleeuwerik,voortplanting,2330,bevat,5.0,50.0,10000.0
kwak,voortplanting0,ru,bevat,10.0,50.0,nan
kwak,voortplanting0,2180,bevat,10.0,50.0,nan
kwak,voortplanting0,9160,bevat,10.0,50.0,nan
kwak,voortplanting0,91E0,bevat,10.0,50.0,nan
kwak,voortplanting0,91F0,bevat,10.0,50.0,nan
kwak,voortplanting0,rud,bevat,10.0,50.0,nan
kwak,voortplanting0,sf,bevat,10.0,50.0,nan
kwak,voortplanting0,rbbsf,bevat,10.0,50.0,nan
kwak,voortplanting0,4010,bevat,10.0,50.0,nan
kwak,voortplanting0,7140,bevat,10.0,50.0,nan
kwak,voortplanting0,7230,bevat,10.0,50.0,nan
kwak,voortplanting0,so,bevat,10.0,50.0,nan
kwak,voortplanting0,rbbso,bevat,10.0,50.0,nan
kwak,voortplanting0,sz,bevat,10.0,50.0,nan
kwak,voortplanting0,va,bevat,10.0,50.0,nan
kwak,voortplanting0,vc,bevat,10.0,50.0,nan
kwak,voortplanting0,vf,bevat,10.0,50.0,nan
kwak,voortplanting0,vm,bevat,10.0,50.0,nan
kwak,voortplanting0,vn,bevat,10.0,50.0,nan
kwak,voortplanting0,vo,bevat,10.0,50.0,nan
kwak,voortplanting0,vt,bevat,10.0,50.0,nan
kwak,voortplanting0,91D0,bevat,10.0,50.0,nan
kwak,not_eikenbos,f,bevat,10.0,50.0,nan
kwak,not_eikenbos,9110,bevat,10.0,50.0,nan
kwak,not_eikenbos,9120,bevat,10.0,50.0,nan
kwak,not_eikenbos,9130,bevat,10.0,50.0,nan
kwak,not_eikenbos,9150,bevat,10.0,50.0,nan
kwak,not_eikenbos,q,bevat,10.0,50.0,nan
kwak,not_eikenbos,2180,bevat,10.0,50.0,nan
kwak,not_eikenbos,9160,bevat,10.0,50.0,nan
kwak,not_eikenbos,9190,bevat,10.0,50.0,nan
kwak,moeras,3260,bevat,10.0,50.0,nan
kwak,moeras,ad,bevat,10.0,50.0,nan
kwak,moeras,ae,bevat,10.0,50.0,nan
kwak,moeras,2190,bevat,10.0,50.0,nan
kwak,moeras,3140,bevat,10.0,50.0,nan
kwak,moeras,3150,bevat,10.0,50.0,nan
kwak,moeras,aer,bevat,10.0,50.0,nan
kwak,moeras,aev,bevat,10.0,50.0,nan
kwak,moeras,ah,bevat,10.0,50.0,nan
kwak,moeras,rbbah,bevat,10.0,50.0,nan
kwak,moeras,aom,bevat,10.0,50.0,nan
kwak,moeras,3110,bevat,10.0,50.0,nan
kwak,moeras,3130,bevat,10.0,50.0,nan
kwak,moeras,3160,bevat,10.0,50.0,nan
kwak,moeras,7140,bevat,10.0,50.0,nan
kwak,moeras,7150,bevat,10.0,50.0,nan
kwak,moeras,apo,bevat,10.0,50.0,nan
kwak,moeras,hf,exact,10.0,50.0,nan
kwak,moeras,6430,bevat,10.0,50.0,nan
kwak,moeras,rbbhf,bevat,10.0,50.0,nan
kwak,moeras,hf+,exact,10.0,50.0,nan
kwak,moeras,hpr+,exact,10.0,50.0,nan
kwak,moeras,1310,bevat,10.0,50.0,nan
kwak,moeras,1330,bevat,10.0,50.0,nan
kwak,moeras,rbbkam,bevat,10.0,50.0,nan
kwak,moeras,rbbzil,bevat,10.0,50.0,nan
kwak,moeras,kn,bevat,10.0,50.0,nan
kwak,moeras,ku,bevat,10.0,50.0,nan
kwak,moeras,3270,bevat,10.0,50.0,nan
kwak,moeras,kub,bevat,10.0,50.0,nan
kwak,moeras,kz,bevat,10.0,50.0,nan
kwak,moeras,mc,bevat,10.0,50.0,nan
kwak,moeras,rbbmc,bevat,10.0,50.0,nan
kwak,moeras,mcb,bevat,10.0,50.0,nan
kwak,moeras,md,bevat,10.0,50.0,nan
kwak,moeras,91E0,bevat,10.0,50.0,nan
kwak,moeras,mdb,bevat,10.0,50.0,nan
kwak,moeras,mr,bevat,10.0,50.0,nan
kwak,moeras,1130,bevat,10.0,50.0,nan
kwak,moeras,6430_hw,bevat,10.0,50.0,nan
kwak,moeras,6430_mr,bevat,10.0,50.0,nan
kwak,moeras,7140_mrd,bevat,10.0,50.0,nan
kwak,moeras,rbbmr,bevat,10.0,50.0,nan
kwak,moeras,mrb,bevat,10.0,50.0,nan
kwak,moeras,mru,bevat,10.0,50.0,nan
kwak,moeras,mz,bevat,10.0,50.0,nan
kwak,moeras,1330,bevat,10.0,50.0,nan
kwak,moeras,1330_da,bevat,10.0,50.0,nan
kwak,moeras,1330_hpr,bevat,10.0,50.0,nan
kwak,openwater,ad,bevat,10.0,50.0,nan
kwak,openwater,ae,bevat,10.0,50.0,nan
kwak,openwater,2190,bevat,10.0,50.0,nan
kwak,openwater,3140,bevat,10.0,50.0,nan
kwak,openwater,3150,bevat,10.0,50.0,nan
kwak,openwater,aev,bevat,10.0,50.0,nan
kwak,openwater,ah,bevat,10.0,50.0,nan
kwak,openwater,rbbah,bevat,10.0,50.0,nan
kwak,openwater,aom,bevat,10.0,50.0,nan
kwak,openwater,3160,bevat,10.0,50.0,nan
kwak,openwater,7140,bevat,10.0,50.0,nan
kwak,openwater,7150,bevat,10.0,50.0,nan
kwak,openwater,apo,bevat,10.0,50.0,nan
kwartelkoning,grasland,hc,bevat,10.0,50.0,nan
kwartelkoning,grasland,2190,bevat,10.0,50.0,nan
kwartelkoning,grasland,6410,bevat,10.0,50.0,nan
kwartelkoning,grasland,rbbhc,bevat,10.0,50.0,nan
kwartelkoning,grasland,hf,bevat,10.0,50.0,nan
kwartelkoning,grasland,6430,bevat,10.0,50.0,nan
kwartelkoning,grasland,rbbhf,bevat,10.0,50.0,nan
kwartelkoning,grasland,hft,bevat,10.0,50.0,nan
kwartelkoning,grasland,hj,bevat,10.0,50.0,nan
kwartelkoning,grasland,hm,bevat,10.0,50.0,nan
kwartelkoning,grasland,hp+,exact,10.0,50.0,nan
kwartelkoning,grasland,hpr,exact,10.0,50.0,nan
kwartelkoning,grasland,hpr-,exact,10.0,50.0,nan
kwartelkoning,grasland,hpr+,exact,10.0,50.0,nan
kwartelkoning,grasland,rbbkam,bevat,10.0,50.0,nan
kwartelkoning,grasland,rbbzil,bevat,10.0,50.0,nan
kwartelkoning,grasland,hr,bevat,10.0,50.0,nan
kwartelkoning,grasland,hu,bevat,10.0,50.0,nan
kwartelkoning,grasland,6120,bevat,10.0,50.0,nan
kwartelkoning,grasland,6510,bevat,10.0,50.0,nan
kwartelkoning,grasland,ku,bevat,10.0,50.0,nan
kwartelkoning,grasland,3270,bevat,10.0,50.0,nan
kwartelkoning,moeras,mc,bevat,10.0,50.0,nan
kwartelkoning,moeras,rbbmc,bevat,10.0,50.0,nan
kwartelkoning,moeras,mk,bevat,10.0,50.0,nan
kwartelkoning,moeras,7140,bevat,10.0,50.0,nan
kwartelkoning,moeras,7230,bevat,10.0,50.0,nan
kwartelkoning,moeras,mp,bevat,10.0,50.0,nan
kwartelkoning,moeras,2190,bevat,10.0,50.0,nan
kwartelkoning,moeras,2190_mp,bevat,10.0,50.0,nan
kwartelkoning,moeras,mr,bevat,10.0,50.0,nan
kwartelkoning,moeras,6430_hw,bevat,10.0,50.0,nan
kwartelkoning,moeras,6430_mr,bevat,10.0,50.0,nan
kwartelkoning,moeras,7140_mrd,bevat,10.0,50.0,nan
kwartelkoning,moeras,rbbmr,bevat,10.0,50.0,nan
kwartelkoning,moeras,ms,bevat,10.0,50.0,nan
kwartelkoning,moeras,rbbms,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,hc,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,2190,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,6410,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,rbbhc,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,hu,exact,10.0,50.0,nan
kwartelkoning,zeergeschikt1,hu+,exact,10.0,50.0,nan
kwartelkoning,zeergeschikt1,6120,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,6510,bevat,10.0,50.0,nan
kwartelkoning,zeergeschikt1,rbbvos,bevat,10.0,50.0,nan
kwartelkoning,terril,kg,bevat,10.0,50.0,nan
lepelaar,voortplanting_bwk,ru,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,rud,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,va,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,vc,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,vf,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,vm,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,vn,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,vo,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,vt,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,2130,bevat,2500.0,50.0,nan
lepelaar,voortplanting_bwk,2190,bevat,2500.0,50.0,nan
lepelaar,moeras,1320,bevat,2500.0,50.0,nan
lepelaar,moeras,ae,bevat,2500.0,50.0,nan
lepelaar,moeras,2190,bevat,2500.0,50.0,nan
lepelaar,moeras,3140,bevat,2500.0,50.0,nan
lepelaar,moeras,3150,bevat,2500.0,50.0,nan
lepelaar,moeras,ah,bevat,2500.0,50.0,nan
lepelaar,moeras,rbbah,bevat,2500.0,50.0,nan
lepelaar,moeras,ds,bevat,2500.0,50.0,nan
lepelaar,moeras,1130,bevat,2500.0,50.0,nan
lepelaar,moeras,1140,bevat,2500.0,50.0,nan
lepelaar,moeras,1310,bevat,2500.0,50.0,nan
lepelaar,moeras,3270,bevat,2500.0,50.0,nan
lepelaar,moeras,hpr,bevat,2500.0,50.0,nan
lepelaar,moeras,1330,bevat,2500.0,50.0,nan
lepelaar,moeras,hpr+,bevat,2500.0,50.0,nan
lepelaar,moeras,rbbkam,bevat,2500.0,50.0,nan
lepelaar,moeras,rbbzil,bevat,2500.0,50.0,nan
lepelaar,moeras,ku,bevat,2500.0,50.0,nan
lepelaar,moeras,6430,bevat,2500.0,50.0,nan
lepelaar,moeras,kz,bevat,2500.0,50.0,nan
lepelaar,openwater,ae,bevat,2500.0,50.0,nan
lepelaar,openwater,2190,bevat,2500.0,50.0,nan
lepelaar,openwater,3140,bevat,2500.0,50.0,nan
lepelaar,openwater,3150,bevat,2500.0,50.0,nan
lepelaar,openwater,ah,bevat,2500.0,50.0,nan
lepelaar,openwater,rbbah,bevat,2500.0,50.0,nan
matkop,voortplanting_bwk,2180,bevat,5.0,20.0,nan
matkop,voortplanting_bwk,91E0,bevat,5.0,20.0,nan
matkop,voortplanting_bwk,91F0,bevat,5.0,20.0,nan
middelstebontespecht,bwk,fa,bevat,30.0,50.0,nan
middelstebontespecht,bwk,9120,bevat,30.0,50.0,nan
middelstebontespecht,bwk,9130,bevat,30.0,50.0,nan
middelstebontespecht,bwk,fe,bevat,30.0,50.0,nan
middelstebontespecht,bwk,fk,bevat,30.0,50.0,nan
middelstebontespecht,bwk,9150,bevat,30.0,50.0,nan
middelstebontespecht,bwk,fl,bevat,30.0,50.0,nan
middelstebontespecht,bwk,9110,bevat,30.0,50.0,nan
middelstebontespecht,bwk,fm,bevat,30.0,50.0,nan
middelstebontespecht,bwk,fs,bevat,30.0,50.0,nan
middelstebontespecht,bwk,kp,bevat,30.0,50.0,nan
middelstebontespecht,bwk,kpa,bevat,30.0,50.0,nan
middelstebontespecht,bwk,kpk,bevat,30.0,50.0,nan
middelstebontespecht,bwk,n,exact,30.0,50.0,nan
middelstebontespecht,bwk,n+,exact,30.0,50.0,nan
middelstebontespecht,bwk,n-,exact,30.0,50.0,nan
middelstebontespecht,bwk,qa,bevat,30.0,50.0,nan
middelstebontespecht,bwk,9160,bevat,30.0,50.0,nan
middelstebontespecht,bwk,qb,bevat,30.0,50.0,nan
middelstebontespecht,bwk,9190,bevat,30.0,50.0,nan
middelstebontespecht,bwk,qe,bevat,30.0,50.0,nan
middelstebontespecht,bwk,qk,bevat,30.0,50.0,nan
middelstebontespecht,bwk,ql,bevat,30.0,50.0,nan
middelstebontespecht,bwk,qs,bevat,30.0,50.0,nan
middelstebontespecht,bwk,vf,bevat,30.0,50.0,nan
middelstebontespecht,bwk,91E0,bevat,30.0,50.0,nan
middelstebontespecht,bwk,2180,bevat,30.0,50.0,nan
nachtegaal,voortplanting,ku,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,3270,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,6430,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,md,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,91E0,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,ru,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,2180,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,91F0,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,sd,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,2160,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,2170,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,sf,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,rbbsf,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,sz,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,va,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,vc,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,vf,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,vm,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,vn,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,vo,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,vt,bevat,3.0,50.0,10000.0
nachtegaal,voortplanting,91D0,bevat,3.0,50.0,10000.0
nachtzwaluw,voortplanting,cd,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,2310,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,4030,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,ce,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,4010,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,7150,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,7140_oli,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,cg,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,5130,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,cm,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,cp,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,cv,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,dm,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,2330,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,ha,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,6230,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,6230_ha,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,2130,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,2130_had,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,2150,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,hn,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,pi,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,pms,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,ppa,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,ppi,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,ppmh,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,rbbppm,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,se,bevat,25.0,50.0,nan
